lat,lon,reported_date,reported_by,address,city,zip,addressline,country
40.37678,-3.78114,03/26/10 17:34:52,web,Calle de Mirabel| 1-5| 28044 Madrid| Spain,madrid,28044,Calle de Mirabel| 1-5,España
40.42534,-3.68765,03/26/10 17:34:57,web,Calle de Goya| 4| 28001 Madrid| Spain,madrid,28001,Calle de Goya| 4,España
40.42206,-3.71309,03/26/10 17:35:00,web,Cuesta de San Vicente| 2| 28008 Madrid| Spain,madrid,28008,Cuesta de San Vicente| 2,España
40.46318,-3.69941,03/26/10 17:35:01,web,Calle de Gonzalo Herrero| 9-19| 28039 Madrid| Spain,madrid,28039,Calle de Gonzalo Herrero| 9-19,España
40.55654,-3.63523,03/26/10 19:46:33,web,Av de Antonio Machado| 3-39| 28702 San Sebastián de los Reyes| Spain,san sebastián de los reyes,28702,Av de Antonio Machado| 3-39,España
28.29156,-16.62913,03/26/10 17:36:39,web,Parque Nacional del Teide| 38300 Orotava| Spain,la orotava,38300,Parque Nacional del Teide,España
28.46786,-16.28597,03/26/10 17:37:35,web,TF-180| 344-346| 38320 San Cristóbal de La Laguna| Spain,san cristóbal de la laguna,,Cuesta,España
40.26884,-3.92029,03/27/10 18:08:51,web,Calle de Griñón| 1| 28939 Arroyomolinos| Spain,arroyomolinos,28939,Calle de Griñón| 1,España
40.36365,-3.77822,03/27/10 19:21:56,web,Carretera de Acceso al Barrio de la Fortuna| 31-33| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 31-33,España
40.41689,-3.69842,03/30/10 12:49:38,web,Calle de Cedaceros| 10| 28014 Madrid| Spain,madrid,28014,Calle de Cedaceros| 10,España
42.9622,-6.37997,03/30/10 19:00:14,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/30/10 19:02:01,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/30/10 19:06:25,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/30/10 19:33:03,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.38014,-3.78503,03/30/10 19:50:04,web,Av de la Aviación| 28044 Madrid| Spain,madrid,28044,Av de la Aviación,España
43.37087,-8.39584,03/31/10 11:28:45,web,Plaza del General Millán Astray| 15001 Corunna| Spain,a coruña,15001,Plaza del General Millán Astray,España
40.36509,-3.77496,03/27/10 19:22:15,web,Carretera de Acceso al Barrio de la Fortuna| 16| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 16,España
40.3659,-3.76844,03/27/10 19:22:51,web,Carretera de Acceso al Barrio de la Fortuna| 10| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 10,España
40.39805,-3.6835,03/28/10 03:51:00,web,Calle de Méndez Álvaro| 48-54| 28045 Madrid| Spain,madrid,28045,Calle de Méndez Álvaro| 48-54,España
40.29976,-3.90821,03/28/10 22:27:29,web,Calle de los Carpinteros| 28939 Arroyomolinos| Spain,arroyomolinos,28939,Calle de los Carpinteros,España
40.33176,-3.88435,03/30/10 15:56:18,web,Carretera de Villaviciosa| 28935 Móstoles| Spain,móstoles,28935,Carretera de Villaviciosa,España
42.9622,-6.37997,03/30/10 18:58:47,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.42942,-3.68909,03/28/10 23:08:29,web,Paseo de la Castellana| 28046 Madrid| Spain,madrid,28046,Paseo de la Castellana,España
40.36612,-3.69398,03/30/10 10:55:41,web,Av de Andalucía| 28041 Madrid| Spain,madrid,28041,Av de Andalucía,España
42.9622,-6.37997,03/30/10 18:55:16,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
37.63629,-0.9659,03/30/10 19:07:37,web,Camino Rural XIV Sifón| 30310 Cartagena| Spain,cartagena,30310,Camino Rural XIV Sifón,España
42.9622,-6.37997,03/30/10 19:09:48,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.42942,-3.68909,03/29/10 10:20:51,web,Paseo de la Castellana| 28046 Madrid| Spain,madrid,28046,Paseo de la Castellana,España
42.9622,-6.37997,03/30/10 19:01:00,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
41.38862,2.16954,03/30/10 19:11:00,web,Passeig de Gràcia| 6| 08007 Barcelona| Spain,barcelona,08007,Passeig de Gràcia| 6,España
41.57882,2.54524,03/30/10 19:17:05,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,España
42.9622,-6.37997,03/30/10 19:32:19,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/31/10 10:37:27,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.09505,0.14514,03/31/10 11:31:55,web,Plaza del Príncipe de Asturias| 20-24| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Plaza del Príncipe de Asturias| 20-24,España
40.41294,-3.71331,03/29/10 21:35:28,iphone,Calle de la Morería| 9| 28005 Madrid| Spain,madrid,28005,Calle de la Morería| 9,España
40.41306,-3.71329,03/29/10 21:39:42,web,Calle de la Morería| 9| 28005 Madrid| Spain,madrid,28005,Calle de la Morería| 9,España
41.57882,2.54524,03/30/10 19:05:23,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,España
40.37756,-3.79277,03/30/10 19:49:28,web,A-5| 28024 Madrid| Spain,madrid,28024,A-5,España
40.42261,-3.71239,03/29/10 21:53:59,web,Plaza de España| 28013 Madrid| Spain,madrid,28013,Plaza de España,España
40.39369,-3.77158,03/30/10 10:53:10,web,Av de los Poblados| 28024 Madrid| Spain,madrid,28024,Av de los Poblados,España
40.41306,-3.71329,03/30/10 10:55:52,web,Calle de la Morería| 9| 28005 Madrid| Spain,madrid,28005,Calle de la Morería| 9,España
42.9622,-6.37997,03/30/10 18:57:29,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/30/10 19:09:05,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.4086,-3.6911,03/30/10 10:53:35,web,Paseo de la Infanta Isabel| 1| 28014 Madrid| Spain,madrid,28014,Paseo de la Infanta Isabel| 1,España
40.41294,-3.71331,03/30/10 10:55:58,web,Calle de la Morería| 9| 28005 Madrid| Spain,madrid,28005,Calle de la Morería| 9,España
40.33112,-3.88425,03/30/10 15:55:32,web,Carretera de Villaviciosa| 28935 Móstoles| Spain,móstoles,28935,Carretera de Villaviciosa,España
42.9622,-6.37997,03/30/10 19:08:33,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
43.34303,-8.41109,03/30/10 19:52:12,web,Avenida de San Cristóbal| 41| 15008 Corunna| Spain,a coruña,15008,Avenida de San Cristóbal| 41,España
42.9622,-6.37997,03/30/10 19:09:23,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.9622,-6.37997,03/30/10 19:10:38,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.33176,-3.88435,03/31/10 00:04:16,web,M-856| 28935 Móstoles| Spain,móstoles,28935,M-856,España
41.65295,-4.72839,03/31/10 14:14:12,web,Calle de la Cebadería| 1-5| 47001 Valladolid| Spain,valladolid,47001,Calle de la Cebadería| 1-5,España
42.9622,-6.37997,03/31/10 16:16:13,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.37624,-3.75003,03/31/10 20:22:48,web,Av de los Poblados| 28044 Madrid| Spain,madrid,28044,Av de los Poblados,España
40.47947,-3.63733,04/02/10 08:03:29,web,M-11| 28033 Madrid| Spain,madrid,28033,M-11,España
40.38711,-3.74519,04/02/10 11:21:44,web,Calle de Guabairo| 8| 28047 Madrid| Spain,madrid,28047,Calle de Guabairo| 8,España
41.24598,-3.7078,04/04/10 01:38:55,web,Calle Fuente| 3| 40310 Sepúlveda| Spain,sepúlveda,,Perorrubio,España
40.09505,0.14514,04/02/10 11:20:19,web,Plaza del Príncipe de Asturias| 20-24| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Plaza del Príncipe de Asturias| 20-24,España
40.41449,-3.70288,04/03/10 00:48:23,web,Plaza del Ángel| 3| 28012 Madrid| Spain,madrid,28012,Plaza del Ángel| 3,España
40.37624,-3.75003,04/02/10 11:20:39,web,Av de los Poblados| 28044 Madrid| Spain,madrid,28044,Av de los Poblados,España
40.36738,-3.75411,04/02/10 11:21:19,web,Calle de Allariz| 3| 28044 Madrid| Spain,madrid,28044,Calle de Allariz| 3,España
41.24598,-3.7078,04/04/10 01:33:39,web,Calle Fuente| 3| 40310 Sepúlveda| Spain,sepúlveda,,Perorrubio,España
40.37624,-3.75003,04/02/10 14:18:14,web,Av de los Poblados| 28044 Madrid| Spain,madrid,28044,Av de los Poblados,España
40.43102,-3.70525,04/03/10 20:59:47,web,Calle de San Bernardo| 98-114| 28015 Madrid| Spain,madrid,28015,Calle de San Bernardo| 98-114,España
40.42322,-3.70992,04/04/10 15:54:18,web,Calle del General Mitre| 28015 Madrid| Spain,madrid,28015,Calle del General Mitre,España
40.33176,-3.88435,04/05/10 18:17:03,web,M-856| 28935 Móstoles| Spain,móstoles,28935,M-856,España
41.24598,-3.7078,04/05/10 23:05:27,web,Calle Fuente| 3| 40310 Sepúlveda| Spain,sepúlveda,,Perorrubio,España
40.36612,-3.69398,04/07/10 01:17:27,web,Av de Andalucía| 28041 Madrid| Spain,madrid,28041,Av de Andalucía,España
40.42315,-3.71269,04/07/10 09:37:20,manual,Plaza de España SN| 28013 Madrid,,,,España
40.46474,-3.79267,04/07/10 10:13:02,web,Av del Padre Huidobro| 28023 Madrid| Spain,madrid,28023,Av del Padre Huidobro,España
40.42315,-3.70999,04/07/10 11:21:35,web,Calle del General Mitre| 28015 Madrid| Spain,madrid,28015,Calle del General Mitre,España
40.39855,-3.68377,04/07/10 09:19:51,web,Calle de Méndez Álvaro| 48| 28045 Madrid| Spain,madrid,28045,Calle de Méndez Álvaro| 48,España
40.3659,-3.76837,04/07/10 09:27:44,web,Carretera de Acceso al Barrio de la Fortuna| 10| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 10,España
40.3934,-3.77103,04/07/10 09:37:12,manual,Av de los Poblados| 7| 28024 Madrid| Spain,madrid,28024,Av de los Poblados| 7,España
40.41689,-3.69842,04/07/10 09:37:31,manual,Calle de Cedaceros| 10| 28014 Madrid| Spain,madrid,28014,Calle de Cedaceros| 10,España
40.36247,-3.69385,04/07/10 09:38:10,manual,Av de Andalucía| 28041 Madrid| Spain,madrid,28041,Av de Andalucía,España
40.41329,-3.71476,04/07/10 09:35:39,web,Calle de Beatriz Galindo| 28005 Madrid| Spain,madrid,28005,Calle de Beatriz Galindo,España
40.45415,-3.68937,04/07/10 09:36:44,manual,Paseo de la Castellana| 28036 Madrid| Spain,madrid,28036,Paseo de la Castellana,España
40.42331,-3.70979,04/07/10 09:37:52,manual,Calle de Ricardo León| 7| 28015 Madrid| Spain,madrid,28015,Calle de Ricardo León| 7,España
40.3659,-3.76837,04/07/10 09:36:11,manual,Carretera de Acceso al Barrio de la Fortuna| 10| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 10,España
40.36512,-3.77398,04/07/10 09:36:31,manual,Carretera de Acceso al Barrio de la Fortuna| 16| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 16,España
40.38106,-3.7571,04/07/10 09:37:44,manual,Av de los Poblados| 28044 Madrid| Spain,madrid,28044,Av de los Poblados,España
42.59043,-5.57386,04/07/10 09:39:40,web,Calle de San Vicente Mártir| 10| 24004 Leon| Spain,león,24004,Calle de San Vicente Mártir| 10,España
40.40893,-3.69174,04/07/10 09:37:03,manual,Paseo de la Infanta Isabel| 1| 28014 Madrid| Spain,madrid,28014,Paseo de la Infanta Isabel| 1,España
40.35926,-3.56648,04/07/10 14:31:24,web,Autopista M-50| 28031 Madrid| Spain,madrid,28031,Autopista M-50,España
40.43035,-3.7055,04/07/10 09:38:01,manual,Calle de San Bernardo| 98| 28015 Madrid| Spain,madrid,28015,Calle de San Bernardo| 98,España
40.43424,-3.53288,04/07/10 09:38:19,manual,Av de San Pablo| 39| 28823 Coslada| Spain,coslada,28823,Av de San Pablo| 39,España
40.43424,-3.53288,04/08/10 16:00:32,web,Av de San Pablo| 39| 28823 Coslada| Spain,coslada,28823,Av de San Pablo| 39,España
40.43258,-3.68027,04/08/10 16:41:52,web,Calle de Juan Bravo| 30| 28006 Madrid| Spain,madrid,28006,Calle de Juan Bravo| 30,España
40.42331,-3.70979,04/08/10 16:42:23,web,Calle de Ricardo León| 7| 28015 Madrid| Spain,madrid,28015,Calle de Ricardo León| 7,España
40.41449,-3.70288,04/08/10 23:23:19,web,Plaza del Ángel| 3| 28012 Madrid| Spain,madrid,28012,Plaza del Ángel| 3,España
40.43547,-3.68817,04/08/10 16:45:12,web,Calle del General Oráa| 2| 28046 Madrid| Spain,madrid,28046,Calle del General Oráa| 2,España
40.43547,-3.68817,04/08/10 16:48:11,web,Calle del General Oráa| 2| 28046 Madrid| Spain,madrid,28046,Calle del General Oráa| 2,España
40.42315,-3.70999,04/09/10 10:17:01,web,Calle del General Mitre| 28015 Madrid| Spain,madrid,28015,Calle del General Mitre,España
28.48021,-16.31243,04/12/10 15:57:22,web,Av de los Menceyes| 38205 San Cristóbal de La Laguna| Spain,san cristóbal de la laguna,38205,Av de los Menceyes,España
41.65295,-4.72839,04/12/10 16:05:48,web,Calle de la Cebadería| 1-5| 47001 Valladolid| Spain,valladolid,47001,Calle de la Cebadería| 1-5,España
40.3906,-3.7434,04/12/10 16:20:45,web,Calle Vía Carpetana| 342-344| 28047 Madrid| Spain,madrid,28047,Calle Vía Carpetana| 342-344,España
42.26298,-3.69924,04/12/10 16:48:24,web,Carretera de Burgos| 09620 Saldaña de Burgos| Spain,saldaña de burgos,09620,Carretera de Burgos,España
40.43258,-3.68027,04/12/10 16:48:25,web,Calle de Juan Bravo| 30| 28006 Madrid| Spain,madrid,28006,Calle de Juan Bravo| 30,España
40.37631,-3.77293,04/12/10 18:04:39,web,Calle del General Saliquet| 12-18| 28044 Madrid| Spain,madrid,28044,Calle del General Saliquet| 12-18,España
40.70762,-3.99601,04/12/10 16:13:29,web,Calle de los Olivos| 4-10| 28490 Becerril de la Sierra| Spain,becerril de la sierra,28490,Calle de los Olivos| 4-10,España
36.71923,-4.4171,04/12/10 16:23:39,web,Paseo del Parque| 1| 29016 Malaga| Spain,málaga,29016,Paseo del Parque| 1,España
40.43547,-3.68817,04/12/10 18:41:33,web,Calle del General Oráa| 2| 28046 Madrid| Spain,madrid,28046,Calle del General Oráa| 2,España
40.41962,-3.6889,04/13/10 11:44:04,web,Puerta de Alcalá| 8| 28014 Madrid| Spain,madrid,28014,Puerta de Alcalá| 8,España
40.41449,-3.70288,04/12/10 16:18:53,web,Plaza del Ángel| 3| 28012 Madrid| Spain,madrid,28012,Plaza del Ángel| 3,España
40.43258,-3.68027,04/12/10 16:19:42,web,Calle de Juan Bravo| 30| 28006 Madrid| Spain,madrid,28006,Calle de Juan Bravo| 30,España
41.65295,-4.72839,04/12/10 16:19:49,web,Calle de la Cebadería| 1-5| 47001 Valladolid| Spain,valladolid,47001,Calle de la Cebadería| 1-5,España
40.31506,-3.85477,04/12/10 16:34:36,web,Calle Nueva York| 38-42| 28936 Móstoles| Spain,móstoles,28936,Calle Nueva York| 38-42,España
42.26298,-3.69924,04/12/10 16:48:46,web,Carretera de Burgos| 09620 Saldaña de Burgos| Spain,saldaña de burgos,09620,Carretera de Burgos,España
40.43547,-3.68817,04/12/10 16:54:31,web,Calle del General Oráa| 2| 28046 Madrid| Spain,madrid,28046,Calle del General Oráa| 2,España
40.33734,-3.87832,04/13/10 00:22:46,web,E-90| 28935 Móstoles| Spain,móstoles,28935,E-90,España
40.4123,-3.65354,04/13/10 11:40:16,web,Av del Doctor García Tapia| 37| 28030 Madrid| Spain,madrid,28030,Av del Doctor García Tapia| 37,España
40.09505,0.14514,04/13/10 20:31:56,web,Plaza del Príncipe de Asturias| 20-24| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Plaza del Príncipe de Asturias| 20-24,España
40.38106,-3.7571,04/12/10 17:10:31,web,Av de los Poblados| 28044 Madrid| Spain,madrid,28044,Av de los Poblados,España
40.42023,-3.68693,04/13/10 11:43:42,web,Calle de Alcalá| 60| 28009 Madrid| Spain,madrid,28009,Calle de Alcalá| 60,España
40.41147,-3.67111,04/13/10 11:44:38,web,Calle de Jesús Aprendiz| 28009 Madrid| Spain,madrid,28009,Calle de Jesús Aprendiz,España
40.41114,-3.66765,04/13/10 11:45:05,web,Calle de los Astros| 11| 28007 Madrid| Spain,madrid,28007,Calle de los Astros| 11,España
40.42732,-3.69506,04/13/10 11:42:16,web,Calle de Génova| 1-5| 28004 Madrid| Spain,madrid,28004,Calle de Génova| 1-5,
40.33192,-3.85791,04/13/10 18:26:56,web,Av del Alcalde de Móstoles| 28932 Móstoles| Spain,móstoles,28932,Av del Alcalde de Móstoles,
40.95248,-4.11852,04/14/10 16:08:28,web,Calle del Cardenal Zúñiga| 40003 Segovia| Spain,segovia,40003,Calle del Cardenal Zúñiga,
40.41669,-3.70035,04/14/10 17:43:45,web,Palacio de Comunicaciones| 28014 Madrid| Spain,,,,
40.33325,-3.71305,04/14/10 18:12:40,web,Av Real de Pinto| 150-156| 28021 Madrid| Spain,madrid,28021,Av Real de Pinto| 150-156,
40.33325,-3.71305,04/14/10 18:16:49,web,Av Real de Pinto| 150-156| 28021 Madrid| Spain,madrid,28021,Av Real de Pinto| 150-156,
40.2039,-4.08417,04/14/10 21:37:54,web,Calle de Alcarias| 101-117| 45940 Valmojado| Spain,valmojado,45940,Calle de Alcarias| 101-117,
40.2039,-4.08417,04/14/10 23:57:42,web,Calle de Alcarias| 101-117| 45940 Valmojado| Spain,valmojado,45940,Calle de Alcarias| 101-117,
40.41962,-3.6889,04/15/10 00:27:23,web,Puerta de Alcalá| 8| 28014 Madrid| Spain,madrid,28014,Puerta de Alcalá| 8,
40.38112,-3.78885,04/15/10 10:41:58,web,Calle de los Granaderos| 2| 28024 Madrid| Spain,madrid,28024,Calle de los Granaderos| 2,
40.44064,-3.68099,04/15/10 13:03:00,web,Calle de Joaquín Costa| 40| 28002 Madrid| Spain,madrid,28002,Calle de Joaquín Costa| 40,
40.42732,-3.69506,04/15/10 00:27:40,web,Calle de Génova| 1-5| 28004 Madrid| Spain,madrid,28004,Calle de Génova| 1-5,
43.31288,-1.92093,04/15/10 08:02:30,web,Calle de Eskalantegi| 108| 20017 San Sebastian| Spain,san sebastián,,Pasai Antxo,
40.42799,-3.72321,04/15/10 10:53:48,web,Calle de Francisco y Jacinto Alcántara| 28008 Madrid| Spain,madrid,28008,Calle de Francisco y Jacinto Alcántara,
40.42799,-3.72321,04/15/10 12:33:20,web,Calle de Francisco y Jacinto Alcántara| 28008 Madrid| Spain,madrid,28008,Calle de Francisco y Jacinto Alcántara,
40.4123,-3.65354,04/15/10 16:01:03,web,Av del Doctor García Tapia| 37| 28030 Madrid| Spain,madrid,28030,Av del Doctor García Tapia| 37,
41.38862,2.16954,04/16/10 11:38:16,web,Passeig de Gràcia| 6| 08007 Barcelona| Spain,barcelona,08007,Passeig de Gràcia| 6,España
40.44064,-3.68099,04/16/10 18:59:52,web,Calle de Joaquín Costa| 40| 28002 Madrid| Spain,madrid,28002,Calle de Joaquín Costa| 40,
40.33655,-3.87875,04/17/10 08:30:55,web,Carretera de Extremadura| 28935 Móstoles| Spain,móstoles,28935,Carretera de Extremadura,
40.33655,-3.87875,04/19/10 09:52:47,web,Autovía de Extremadura| 28935 Móstoles| Spain,móstoles,28935,Autovía de Extremadura,España
40.46845,-3.69777,04/19/10 10:54:12,web,Calle de Morando| 1-13| 28029 Madrid| Spain,madrid,28029,Calle de Morando| 1-13,Spain
40.46845,-3.69777,04/19/10 10:51:13,web,Calle de Morando| 1-13| 28029 Madrid| Spain,madrid,28029,Calle de Morando| 1-13,Spain
40.32277,-3.86574,04/19/10 11:23:05,web,Calle de Malasaña| 1| 28934 Móstoles| Spain,móstoles,28934,Calle de Malasaña| 1,Spain
40.33655,-3.87875,04/19/10 15:44:37,web,Autovía de Extremadura| 28935 Móstoles| Spain,móstoles,28935,Autovía de Extremadura,Spain
40.38014,-3.78503,04/19/10 23:14:55,web,Av de la Aviación| 28044 Madrid| Spain,madrid,28044,Av de la Aviación,Spain
40.36365,-3.77822,04/19/10 23:16:15,web,Carretera de Acceso al Barrio de la Fortuna| 31-33| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 31-33,Spain
40.31605,-3.88152,04/19/10 11:25:11,web,Av de Portugal| 84| 28935 Móstoles| Spain,móstoles,28935,Av de Portugal| 84,Spain
40.37993,-3.78477,04/19/10 23:15:03,web,Av de la Aviación| 28044 Madrid| Spain,madrid,28044,Av de la Aviación,Spain
40.3659,-3.76837,04/19/10 23:15:39,web,Carretera de Acceso al Barrio de la Fortuna| 10| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 10,Spain
40.40308,-3.69457,04/19/10 16:06:43,web,Calle de Palos de la Frontera| 19-35| 28045 Madrid| Spain,madrid,28045,Calle de Palos de la Frontera| 19-35,Spain
40.38112,-3.78885,04/19/10 23:14:40,web,Calle de los Granaderos| 2| 28024 Madrid| Spain,madrid,28024,Calle de los Granaderos| 2,Spain
40.37711,-3.78343,04/19/10 23:15:15,web,Av de la Aviación| 28044 Madrid| Spain,madrid,28044,Av de la Aviación,Spain
40.3659,-3.76844,04/19/10 23:15:45,web,Carretera de Acceso al Barrio de la Fortuna| 10| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 10,Spain
40.36512,-3.77398,04/19/10 23:15:55,web,Carretera de Acceso al Barrio de la Fortuna| 16| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 16,Spain
40.36509,-3.77496,04/19/10 23:16:02,web,Carretera de Acceso al Barrio de la Fortuna| 16| 28054 Madrid| Spain,madrid,28054,Carretera de Acceso al Barrio de la Fortuna| 16,Spain
40.41119,-3.69614,04/25/10 18:41:23,iphone,Calle de Atocha| 89-99| 28012 Madrid| Spain,madrid,28012,Calle de Atocha| 89-99,Spain
40.43272,-3.70883,04/27/10 11:41:00,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
40.41466,-3.70605,04/25/10 18:41:34,iphone,Plaza de la Provincia| 1| 28012 Madrid| Spain,madrid,28012,Plaza de la Provincia| 1,Spain
40.41466,-3.70605,04/26/10 13:57:25,web,Plaza de la Provincia| 1| 28012 Madrid| Spain,madrid,28012,Plaza de la Provincia| 1,Spain
40.32512,-3.87772,04/26/10 14:01:26,web,Av de los Deportes| 3| 28935 Móstoles| Spain,móstoles,28935,Av de los Deportes| 3,Spain
40.33734,-3.87832,04/27/10 13:44:25,web,Autovía de Extremadura| 28935 Móstoles| Spain,móstoles,28935,Autovía de Extremadura,España
40.63448,-3.19104,04/28/10 06:42:26,web,Calle de Francisco Aritio| 19004 Guadalajara| Spain,guadalajara,19004,Calle de Francisco Aritio,España
40.32556,-3.8827,04/28/10 10:48:20,web,Calle del Pintor Velázquez| 51| 28935 Móstoles| Spain,móstoles,28935,Calle del Pintor Velázquez| 51,España
40.32512,-3.87772,04/29/10 11:16:01,web,Av de los Deportes| 3| 28935 Móstoles| Spain,móstoles,28935,Av de los Deportes| 3,España
40.32903,-3.86661,04/29/10 11:16:37,web,Calle del Pintor Miró| 16| 28933 Móstoles| Spain,móstoles,28933,Calle del Pintor Miró| 16,España
40.41362,-3.71367,04/29/10 12:53:24,web,Calle de Bailén| 23-27| 28005 Madrid| Spain,madrid,28005,Calle de Bailén| 23-27,España
40.41962,-3.6889,04/29/10 12:47:11,web,Plaza de la Independencia| 8| 28014 Madrid| Spain,madrid,28014,Plaza de la Independencia| 8,España
40.32903,-3.86667,04/29/10 12:58:48,web,Calle del Pintor El Greco| 3| 28933 Móstoles| Spain,móstoles,28933,Calle del Pintor El Greco| 3,España
40.32903,-3.86667,04/29/10 13:01:05,web,Calle del Pintor El Greco| 3| 28933 Móstoles| Spain,móstoles,28933,Calle del Pintor El Greco| 3,España
-26.54122,-59.33842,04/29/10 13:05:51,web,Libertad| Paraguay,,,,Paraguay
40.41962,-3.6889,04/29/10 23:10:08,web,Plaza de la Independencia| 8| 28014 Madrid| Spain,madrid,28014,Plaza de la Independencia| 8,España
40.42653,-3.7069,05/01/10 01:29:36,iphone,Calle de San Bernardo| 59-63| 28015 Madrid| Spain,madrid,28015,Calle de San Bernardo| 59-63,España
40.42681,-3.70775,05/01/10 01:30:09,iphone,Calle de San Dimas| 1-9| 28015 Madrid| Spain,madrid,28015,Calle de San Dimas| 1-9,España
42.88502,-8.53432,05/03/10 16:03:59,web,Rúa do Home Santo| 26-68| 15703 Santiago de Compostela| Spain,santiago de compostela,15703,Rúa do Home Santo| 26-68,España
40.31584,-3.87139,05/04/10 19:56:30,web,Paseo de Arroyomolinos| 6| 28938 Móstoles| Spain,móstoles,28938,Paseo de Arroyomolinos| 6,España
40.45185,-3.7854,05/05/10 16:28:17,web,Calle del Arroyo de Pozuelo| 103-115| 28023 Madrid| Spain,madrid,28023,Calle del Arroyo de Pozuelo| 103-115,España
40.38888,-3.63227,05/05/10 16:32:57,web,M-40| 28038 Madrid| Spain,madrid,28038,M-40,España
40.2039,-4.08417,05/05/10 20:43:26,web,Calle de Alcarias| 101-117| 45940 Valmojado| Spain,valmojado,45940,Calle de Alcarias| 101-117,España
37.39974,-5.94456,05/09/10 19:37:30,web,Av del Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Av del Alcalde Luis Uruñuela,España
40.2039,-4.08417,05/11/10 11:38:45,web,Calle de Alcarias| 101-117| 45940 Valmojado| Spain,valmojado,45940,Calle de Alcarias| 101-117,España
37.40374,-5.93996,05/09/10 19:45:47,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
41.57882,2.54524,05/10/10 08:48:28,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,Espanya
40.46086,-3.72428,05/10/10 17:20:32,web,Calle de Sinesio Delgado| 28035 Madrid| Spain,madrid,28035,Calle de Sinesio Delgado,España
41.85249,3.11256,05/10/10 21:54:41,web,Avinguda de la Verge de Núria| 17| 17252 Calonge| Spain,calonge,,Sant Daniel,Espanya
37.40374,-5.93996,05/09/10 19:46:06,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
40.43272,-3.70883,05/09/10 22:22:09,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
37.77915,-3.79758,05/11/10 01:42:05,web,Calle del Doctor Severo Ochoa| 5| 23006 Jaen| Spain,jaén,23006,Calle del Doctor Severo Ochoa| 5,España
40.43272,-3.70883,05/11/10 01:42:29,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
40.46086,-3.72428,05/11/10 11:38:20,web,Calle de Sinesio Delgado| 28035 Madrid| Spain,madrid,28035,Calle de Sinesio Delgado,España
